Id,QuestionsId,PosX,PosY,ScreenWidth,ScreenHeight,RelativeX,RelativeY,RelativeTime
592,621,1240,410,1280,590,1,1,00:00:03
593,622,284,417,1280,590,0,1,00:00:32
594,623,694,219,1280,590,1,0,00:00:16
595,624,762,437,1280,590,1,1,00:00:07
596,625,634,213,1352,1089,0,0,00:00:33
597,626,883,210,1352,1089,1,0,00:00:05
598,627,385,235,1352,1089,0,0,00:00:04
599,628,322,234,1352,1089,0,0,00:00:03
600,629,209,707,1352,1089,0,1,00:00:15
601,630,518,548,1352,1089,0,1,00:00:19
602,631,412,716,1352,1089,0,1,00:00:17
603,632,1107,679,1352,1089,1,1,00:00:06
604,633,553,738,1352,1089,0,1,00:00:08
605,634,724,617,1352,1089,1,1,00:00:24
606,635,877,398,1352,1089,1,0,00:00:11
607,636,583,798,1352,1089,0,1,00:00:14
608,637,306,841,1352,1089,0,1,00:00:04
609,638,311,170,1440,803,0,0,00:00:03
610,639,818,192,1440,803,1,0,00:00:07
611,640,629,167,1440,803,0,0,00:00:05
612,641,1134,192,1440,803,1,0,00:00:07
613,642,765,204,1440,803,1,0,00:00:42
614,644,350,528,1440,803,0,1,00:00:00
615,645,1395,474,1440,803,1,1,00:00:04
616,646,649,435,1440,803,0,1,00:00:08
617,647,691,317,1440,803,0,0,00:00:17
618,648,935,513,1440,803,1,1,00:00:04
619,649,190,595,1440,803,0,1,00:00:07
620,648,1090,488,1440,803,1,1,00:00:06
621,650,649,363,1440,803,0,0,00:00:47
622,651,366,484,1536,759,0,1,00:00:28
623,652,355,627,1536,759,0,1,00:00:14
624,653,1157,588,1536,759,1,1,00:00:45
625,654,300,251,1536,759,0,0,00:00:05
626,655,781,372,1536,759,1,0,00:00:11
627,656,845,518,1536,759,1,1,00:00:09
628,654,306,226,1536,759,0,0,00:00:05
629,654,311,240,1536,759,0,0,00:00:06
630,657,299,384,1536,759,0,1,00:00:07
631,658,715,330,1536,759,0,0,00:00:14
632,659,1485,408,1536,759,1,1,00:00:08
633,660,707,292,1536,759,0,0,00:00:11
634,661,749,675,1536,759,0,1,00:00:05
635,662,1064,416,1536,759,1,1,00:00:04
636,661,332,633,1536,759,0,1,00:00:06
637,663,756,197,1536,759,0,0,00:00:27
638,664,919,192,1920,974,0,0,00:00:05
639,665,655,199,1920,974,0,0,00:00:08
640,665,659,197,1920,974,0,0,00:00:12
641,666,339,223,1920,974,0,0,00:00:04
642,667,426,216,1920,974,0,0,00:00:03
643,668,355,606,1920,974,0,1,00:00:40
644,669,712,429,1920,974,0,0,00:00:12
645,670,410,611,1920,974,0,1,00:00:16
646,671,1167,631,1920,974,1,1,00:00:28
647,672,566,660,1920,974,0,1,00:00:05
648,673,852,307,1920,974,0,0,00:00:00
649,674,855,288,1920,974,0,0,00:00:47
650,675,624,240,1920,974,0,0,00:00:08
651,676,352,724,1920,974,0,1,00:00:02
652,677,352,157,1920,987,0,0,00:00:06
653,678,865,184,1920,987,0,0,00:00:03
654,679,1166,184,1920,987,1,0,00:00:03
655,680,671,164,1920,987,0,0,00:00:11
656,681,808,432,1920,987,0,0,00:00:27
657,682,912,542,1920,987,0,1,00:00:09
658,683,260,450,1920,987,0,0,00:00:13
659,684,705,604,1920,987,0,1,00:00:45
660,685,1833,524,1920,987,1,1,00:00:04
661,686,705,310,1920,987,0,0,00:00:00
662,687,991,673,1920,987,1,1,00:00:04
663,688,384,550,1920,987,0,1,00:00:14
664,689,851,459,1920,987,0,0,00:00:26
665,690,534,334,1462,775,0,0,00:00:08
666,691,271,536,1462,775,0,1,00:00:36
667,693,433,335,1462,775,0,0,00:00:04
668,692,710,488,1462,775,0,1,00:00:18
669,694,1104,306,1462,775,1,0,00:00:05
670,695,804,303,1462,775,1,0,00:00:21
671,696,687,367,1462,775,0,0,00:00:07
672,697,1041,570,1462,775,1,1,00:00:47
673,697,1314,562,1462,775,1,1,00:00:50
674,697,1060,531,1462,775,1,1,00:00:51
675,698,979,557,1462,775,1,1,00:00:00
676,699,633,746,1462,775,0,1,00:00:10
677,700,430,669,1462,775,0,1,00:00:05
678,701,1327,514,1462,775,1,1,00:00:13
679,702,548,674,1462,775,0,1,00:00:00
680,703,-1337,188,1680,959,-1,0,00:00:04
681,704,-845,215,1680,959,-1,0,00:00:06
682,705,-1025,191,1680,959,-1,0,00:00:05
683,706,-508,219,1680,959,0,0,00:00:07
684,707,-867,369,1680,959,-1,0,00:00:36
685,708,-824,447,1680,959,0,0,00:00:09
686,709,-1278,372,1680,959,-1,0,00:00:16
687,710,-927,309,1680,959,-1,0,00:00:35
688,711,-78,534,1680,959,0,1,00:00:06
689,712,-1018,344,1680,959,-1,0,00:00:50
690,713,-702,693,1680,959,0,1,00:00:10
691,714,-1458,306,1680,959,-1,0,00:00:04
692,715,-936,408,1680,959,-1,0,00:00:10
693,716,399,278,1680,929,0,0,00:00:04
694,717,704,805,1680,929,0,1,00:00:17
695,718,900,242,1680,929,1,0,00:00:04
696,719,326,273,1680,929,0,0,00:00:03
697,720,311,598,1680,929,0,1,00:00:49
698,721,659,242,1680,929,0,0,00:00:05
699,722,599,669,1680,929,0,1,00:00:11
700,723,529,576,1680,929,0,1,00:00:35
701,724,322,728,1680,929,0,1,00:00:19
702,725,874,501,1680,929,1,1,00:00:37
703,726,1175,723,1680,929,1,1,00:00:39
704,727,618,449,1680,929,0,0,00:00:08
705,728,325,717,1680,929,0,1,00:00:02
706,729,4076,777,1920,1014,2,1,00:00:06
707,730,3235,750,1920,1014,2,1,00:00:13
708,731,3117,756,1920,1014,2,1,00:00:00
709,731,3666,907,1920,1014,2,1,00:01:47
710,732,3579,763,1920,1014,2,1,00:00:04
711,733,3750,780,1920,1014,2,1,00:00:06
712,734,3751,948,1920,1014,2,1,00:00:16
713,735,3166,1091,1920,1014,2,1,00:00:32
714,736,3568,1373,1920,1014,2,1,00:00:14
715,737,4090,1312,1920,1014,2,1,00:00:13
716,738,3217,987,1920,1014,2,1,00:00:06
717,739,3558,1402,1920,1014,2,1,00:00:14
718,740,4726,1131,1920,1014,2,1,00:00:10
719,741,3784,790,1920,1014,2,1,00:00:00
720,743,668,217,1920,949,0,0,00:00:23
721,744,885,194,1920,949,0,0,00:00:26
722,745,444,248,1920,949,0,0,00:00:08
723,744,857,189,1920,949,0,0,00:00:27
724,746,937,220,1920,949,0,0,00:00:05
725,747,456,757,1920,949,0,1,00:00:06
726,748,1090,682,1920,949,1,1,00:00:14
727,750,653,779,1920,949,0,1,00:00:04
728,748,1081,757,1920,949,1,1,00:00:15
729,752,355,716,1920,949,0,1,00:00:02
730,753,643,412,1920,949,0,0,00:00:05
731,754,359,236,1920,949,0,0,00:00:03
732,755,320,165,1434,795,0,0,00:00:05
733,756,830,194,1434,795,1,0,00:00:09
734,757,1162,185,1434,795,1,0,00:00:03
735,758,745,340,1434,795,1,0,00:00:20
736,760,632,165,1434,795,0,0,00:00:03
737,761,255,303,1434,795,0,0,00:00:38
738,762,723,409,1434,795,1,1,00:00:06
739,763,1395,470,1434,795,1,1,00:00:03
740,764,685,519,1434,795,0,1,00:00:08
741,765,993,613,1434,795,1,1,00:00:05
742,766,335,690,1434,795,0,1,00:00:04
743,767,672,448,1434,795,0,1,00:00:42
